full_model_td,full_model_asd,intensity_channel_td,intensity_channel_asd,orientation_channel_td,orientation_channel_asd,color_channel_td,color_channel_asd,motion_channel_td,motion_channel_asd,flicker_channel_td,flicker_channel_asd
0.89345635,0.886355825,0.857422678,0.869301721,0.891966006,0.883495442,0.852682977,0.834969053,0.864168327,0.856551144,0.854042241,0.837705086
0.894507599,0.890225621,0.861810904,0.87290331,0.889161982,0.886107899,0.85581539,0.841599399,0.866241843,0.861181693,0.848946204,0.843592639
0.905251615,0.897095072,0.871113807,0.880713318,0.90031104,0.888277589,0.8643323,0.853895986,0.874332933,0.871587445,0.848946204,0.844185045
0.897133719,0.898795762,0.864819085,0.872750185,0.897079623,0.894861004,0.85593219,0.848375695,0.862804034,0.860267464,0.849129121,0.844279046
0.894609241,0.900330094,0.861571104,0.876693873,0.896655082,0.893429952,0.850787398,0.850898886,0.857761037,0.863170961,0.849129121,0.845529202
0.898995604,0.900795055,0.867242533,0.869127653,0.895933295,0.893967276,0.853410026,0.850983185,0.860649724,0.859754422,0.848946204,0.845271287
0.905030105,0.902683914,0.873399346,0.874454926,0.901804418,0.89302104,0.859361394,0.856062635,0.866295559,0.864159603,0.848946204,0.846572
0.902471806,0.905676473,0.872409029,0.874853308,0.900877241,0.89502432,0.856889589,0.85835663,0.864037302,0.86526054,0.848946204,0.846882606
0.908061335,0.909784462,0.879663041,0.877689726,0.904206191,0.897118691,0.859736874,0.862384997,0.867124858,0.870237545,0.848556512,0.845444408
0.918193638,0.906413791,0.887475362,0.868861542,0.912698646,0.894129327,0.866875248,0.856130347,0.875983057,0.862208195,0.848131393,0.842673896
0.907274474,0.907021936,0.874695184,0.866954434,0.90736954,0.895555676,0.842686719,0.857009676,0.860530176,0.860885002,0.847904004,0.842673896
0.906279281,0.907125368,0.875605527,0.87130688,0.906874467,0.895523772,0.843454046,0.854939578,0.859460961,0.86251416,0.848348676,0.844086211
0.907539546,0.910901146,0.873742403,0.875452843,0.910034284,0.896158244,0.846410229,0.859683014,0.858528747,0.865927471,0.854289063,0.843578016
0.906869313,0.90923077,0.871841373,0.875603511,0.907742218,0.893004738,0.84481205,0.860407153,0.85597608,0.865973601,0.854128171,0.845307285
0.897052815,0.904647503,0.86528802,0.870280488,0.895288147,0.890754978,0.845473852,0.857834143,0.853468986,0.862480733,0.854289063,0.845487311
0.894693421,0.904938087,0.862759981,0.866583258,0.894687259,0.89166063,0.842127855,0.853032451,0.8510662,0.857787639,0.854289063,0.842663271
0.890608693,0.899243293,0.849382801,0.857595628,0.884410528,0.881637121,0.847720503,0.852276698,0.845263924,0.853598808,0.854436821,0.841364656
0.895920412,0.900294479,0.853861479,0.863865026,0.890002712,0.877364084,0.849701946,0.859098695,0.845461837,0.860963296,0.854289063,0.844644363
0.903579641,0.899466328,0.867796045,0.863947918,0.898803763,0.882688085,0.849074519,0.845786896,0.852089947,0.855892328,0.849821468,0.843874913
0.910265653,0.900365893,0.874417249,0.864226787,0.905797155,0.880724067,0.851054395,0.850938772,0.854566164,0.859592433,0.849821468,0.843971038
0.903176764,0.895054237,0.875008788,0.860023109,0.902221127,0.879747435,0.848474812,0.846821531,0.854638937,0.854785982,0.84964565,0.844065855
0.90344443,0.897473295,0.87241616,0.860503084,0.900556231,0.88358704,0.84903391,0.84441514,0.855188298,0.852827923,0.849462017,0.84532303
0.89950456,0.897570457,0.870917896,0.858739213,0.892868138,0.885679711,0.851828545,0.837594462,0.852580255,0.84813323,0.849821468,0.843997565
0.896979185,0.893614417,0.86841616,0.85519951,0.893431436,0.881078395,0.839651458,0.835039761,0.844809792,0.845339019,0.846414867,0.838082745
0.889877393,0.890268714,0.861115059,0.852301381,0.891776428,0.879299095,0.829178405,0.830781798,0.83745284,0.842195993,0.841656132,0.839574338
0.879129565,0.887897224,0.849821037,0.847988041,0.878836159,0.879489551,0.82083823,0.829360672,0.832492439,0.838600417,0.833396649,0.838495696
0.885350507,0.885574856,0.856679167,0.846006519,0.882328538,0.876807517,0.831436664,0.827494614,0.839646236,0.83637052,0.832875107,0.835515483
0.879770093,0.89165586,0.851061573,0.851187654,0.881390083,0.881457395,0.824549556,0.832685701,0.832275581,0.841180096,0.828602046,0.836803503
0.882016849,0.891777049,0.851169303,0.849172829,0.889780463,0.881939096,0.82072412,0.83420415,0.831722389,0.842333419,0.82920015,0.83635761
0.892116723,0.889488204,0.864097264,0.851736944,0.899727645,0.879822142,0.82760246,0.82813739,0.84057583,0.839402513,0.837264244,0.835614855
0.892352017,0.888250286,0.863814373,0.850382568,0.903760023,0.881146551,0.827686774,0.827887696,0.841665956,0.837835028,0.834014289,0.836531058
0.888392802,0.884070913,0.859394535,0.846197798,0.902406637,0.878125247,0.816998102,0.82569217,0.837231353,0.835245024,0.83452269,0.836531058
0.901466864,0.885045976,0.869051519,0.845056194,0.913466665,0.879114161,0.82457955,0.824475988,0.845843792,0.834224246,0.842152327,0.836423625
0.901611863,0.880686046,0.869689931,0.840586075,0.910856326,0.876293179,0.824913756,0.819098835,0.845899482,0.829337202,0.845772387,0.835482654
0.901709912,0.884606915,0.869285288,0.845569794,0.911955423,0.880284136,0.822411536,0.819441044,0.843594318,0.831568544,0.846025236,0.835317754
0.896241857,0.875510788,0.867238344,0.83579741,0.907538506,0.876273538,0.82069791,0.811154775,0.840659294,0.820926145,0.846025236,0.83115178
0.896468282,0.876006786,0.864802822,0.836547275,0.910624057,0.87699766,0.81256682,0.814583228,0.836732099,0.824155345,0.85034722,0.836701496
0.896204784,0.874954951,0.864811977,0.8365326,0.910698124,0.876025314,0.813892908,0.813235533,0.839060981,0.82363558,0.850819839,0.83137198
0.900446361,0.874635383,0.873236772,0.832465774,0.908982205,0.876557847,0.824711184,0.80927681,0.848182586,0.82077212,0.854436821,0.831278994
0.890642597,0.874156797,0.866982929,0.836203323,0.904980795,0.872526328,0.815808587,0.809957984,0.842435113,0.822338376,0.854210366,0.830342815
0.891525812,0.867069,0.865074117,0.826175935,0.905849976,0.86818587,0.816376699,0.802687838,0.843927002,0.812943531,0.854364481,0.824905526
0.895060945,0.864016935,0.86742783,0.821850882,0.910050709,0.866011344,0.816124487,0.797928702,0.844552674,0.807768816,0.85110341,0.81912434
0.897121182,0.854177534,0.86540766,0.818154219,0.910156381,0.854317483,0.819967874,0.78796899,0.84600825,0.798862694,0.850669003,0.809938257
0.899140089,0.856051909,0.863343405,0.820566579,0.911280668,0.855865586,0.818599311,0.789240315,0.847047783,0.802617654,0.850669003,0.81296201
0.911175755,0.861904122,0.86848642,0.826930453,0.924635044,0.866863622,0.825261217,0.791359743,0.845044966,0.807227644,0.850819839,0.82065843
0.907104375,0.863461285,0.860522857,0.833044058,0.925117771,0.867820137,0.816894374,0.795730352,0.836623608,0.813054379,0.850964518,0.821450998
0.909050569,0.862181219,0.86267042,0.833874365,0.924349168,0.868418882,0.823527165,0.793724742,0.83980892,0.812204702,0.850669003,0.823231589
0.911146396,0.858155274,0.862614941,0.832782762,0.923696571,0.863258505,0.829202615,0.790487985,0.845289371,0.808598872,0.846267764,0.819645848
0.90341745,0.861797238,0.8572787,0.832372052,0.917091782,0.864482761,0.825988924,0.790975577,0.84285313,0.809000022,0.840960065,0.815330176
0.911759784,0.858609954,0.868900269,0.826649451,0.920737086,0.862848596,0.843660517,0.790227274,0.855874808,0.806458357,0.847696244,0.812896432
0.910587598,0.864961431,0.869557372,0.831914321,0.914455197,0.868744481,0.850709009,0.796420049,0.860522474,0.811870125,0.847478948,0.814606182
0.904005815,0.865814519,0.846907607,0.824074437,0.905991713,0.870881572,0.857014384,0.801445761,0.852868781,0.810210236,0.847478948,0.811606005
0.911712926,0.87376249,0.853158259,0.828881475,0.913222801,0.878896501,0.866153569,0.811060666,0.860857415,0.817474162,0.845653668,0.818710587
0.924770208,0.870339302,0.881497714,0.838555667,0.916795136,0.871501961,0.871373218,0.810458019,0.873846384,0.820590796,0.847015385,0.813193351
0.927170764,0.871190757,0.882815363,0.838685734,0.917323309,0.871441754,0.874630177,0.813733562,0.876761061,0.822664875,0.847252206,0.811960432
0.926035881,0.871616813,0.881861681,0.838642775,0.911736776,0.868606551,0.881036578,0.819573549,0.880959916,0.82607295,0.85279488,0.816228413
0.938563333,0.877786286,0.89192388,0.850689484,0.932570012,0.87260632,0.884091599,0.827084429,0.889987001,0.837912122,0.85279488,0.817117677
0.936448581,0.890234077,0.89050902,0.860406687,0.925908946,0.882122847,0.894277594,0.844729802,0.893565081,0.851014744,0.852678648,0.829238464
0.947229593,0.887546256,0.901733784,0.858927596,0.924109798,0.874348347,0.91025088,0.848730081,0.905683873,0.852594307,0.857909123,0.829320791
0.94137053,0.890976293,0.898045554,0.860547819,0.921390411,0.875679872,0.906097953,0.855843734,0.902677597,0.857187168,0.857909123,0.831325784
0.922582549,0.882784727,0.897168145,0.854628585,0.901300862,0.871005931,0.901579798,0.849972503,0.89966726,0.851525754,0.84858075,0.831883476
0.921652874,0.888479296,0.892273634,0.859651751,0.902711986,0.87630528,0.900803397,0.856528921,0.896699289,0.857542479,0.844289851,0.83831536
0.925108561,0.885914613,0.890192145,0.852948676,0.907035772,0.873247068,0.902354358,0.858077425,0.898104832,0.855108911,0.84542479,0.833760315
0.925971463,0.886701801,0.886233528,0.85670187,0.907458411,0.869056835,0.907703471,0.862983158,0.898123183,0.861466697,0.84616529,0.832891189
0.927554259,0.890590913,0.883900442,0.857094128,0.911463897,0.871457085,0.906706568,0.870725532,0.89560038,0.866747245,0.84616529,0.833222462
0.912451811,0.888684522,0.87780115,0.859106675,0.89746884,0.865694435,0.900671075,0.875345455,0.888833864,0.871131846,0.839187232,0.831851619
0.904589687,0.890278327,0.872263012,0.860354226,0.890820024,0.86500381,0.893865868,0.881238049,0.885292311,0.87581853,0.834499235,0.832750154
0.908679458,0.888657423,0.875674932,0.85909058,0.891575109,0.863949875,0.898004053,0.880541022,0.890480911,0.875210748,0.834021483,0.832136149
0.919130823,0.889520083,0.887965177,0.862609721,0.90335212,0.864999649,0.909230434,0.883764779,0.903484006,0.877394156,0.841378629,0.833024872
0.917079375,0.891122852,0.885228281,0.863551547,0.900465738,0.863991495,0.910142246,0.884382311,0.901720556,0.876050297,0.844621859,0.833024872
0.923340592,0.894439595,0.888551576,0.865800638,0.904897557,0.8656349,0.910672803,0.885981789,0.902927604,0.876601007,0.844339151,0.832499148
0.922947627,0.895073529,0.886930333,0.865815777,0.906572074,0.86815,0.910438474,0.886520542,0.901845109,0.877431012,0.844339151,0.833195312
0.915658363,0.893797741,0.87935454,0.861281582,0.90037951,0.872052374,0.90656682,0.88437103,0.89868308,0.874537109,0.841420725,0.834378735
0.911863798,0.886828045,0.873815043,0.856682267,0.900345631,0.86616914,0.900313894,0.878964069,0.894424616,0.871214858,0.841750493,0.832832045
0.915265357,0.884379009,0.877720987,0.853337009,0.900742,0.863705379,0.904162237,0.8735324,0.897084566,0.867202556,0.841750493,0.832294679
0.910499059,0.883650802,0.873466133,0.851043753,0.897875309,0.864750824,0.89816764,0.870450996,0.892172403,0.865098882,0.841077216,0.832050823
0.909256701,0.886567585,0.87652359,0.852993726,0.893202926,0.87004272,0.90108884,0.86839124,0.895775811,0.864784021,0.844893027,0.836536254
0.915328084,0.887525295,0.881549647,0.855051809,0.900310244,0.872704353,0.905919643,0.867419297,0.902469957,0.864529871,0.85034722,0.83591675
0.91249304,0.886670829,0.883348177,0.853353413,0.899394955,0.875430894,0.900784914,0.861756316,0.900346983,0.859639434,0.850819839,0.836435403
0.907923704,0.886025306,0.88161772,0.85187957,0.893833349,0.876452274,0.895847943,0.857644416,0.897763669,0.856680516,0.854436821,0.835961718
0.90553401,0.883799743,0.876511391,0.847750601,0.893869951,0.876903368,0.892839017,0.846464702,0.893665884,0.849291387,0.850964518,0.835945842
0.891163063,0.879230694,0.868649928,0.846388832,0.874589616,0.876597267,0.883495934,0.840197175,0.886211035,0.843875125,0.850964518,0.837209916
0.894542168,0.87833155,0.868381805,0.847595972,0.879223849,0.872808177,0.884589124,0.840792985,0.885722198,0.844842304,0.850964518,0.837059921
0.896581991,0.87242149,0.871228381,0.843085002,0.877103741,0.871151499,0.886946956,0.831704159,0.887198562,0.837738599,0.85110341,0.838031934
0.886198403,0.864215538,0.861397783,0.838751279,0.869354092,0.864276609,0.877573253,0.824769522,0.879168498,0.832368843,0.850964518,0.831543623
0.88071757,0.866120756,0.853839835,0.839518265,0.865200316,0.86444148,0.869079606,0.822499352,0.87147208,0.832210794,0.850964518,0.831922983
0.872117085,0.867476661,0.844415068,0.843547982,0.856968548,0.860902678,0.855785998,0.824892238,0.861597437,0.834175446,0.850819839,0.828827874
0.87465228,0.86878283,0.852214179,0.847215695,0.859571099,0.85895843,0.855908355,0.8282048,0.863636409,0.83617532,0.850819839,0.825445573
0.870384775,0.869630988,0.851082492,0.850326225,0.853095994,0.86092145,0.85178762,0.828312965,0.863073008,0.837158202,0.854210366,0.825337802
0.877875109,0.872025728,0.854825035,0.852587969,0.856846911,0.864528655,0.856063181,0.825758712,0.866656583,0.836380355,0.850964518,0.826962845
0.88277612,0.87705275,0.859483594,0.861453525,0.855977593,0.86639788,0.86106944,0.835196975,0.872166682,0.847088746,0.854506267,0.833943034
0.878853304,0.884807591,0.856892995,0.87180947,0.855930548,0.87160111,0.856229329,0.844883495,0.869116675,0.857572396,0.854364481,0.83835599
0.884299322,0.880887807,0.864009367,0.865528476,0.861791007,0.869906555,0.859689434,0.83778163,0.872442121,0.849988527,0.854506267,0.836671249
0.883937862,0.868293601,0.869775946,0.852739023,0.854706941,0.860917716,0.86392229,0.825661786,0.877611562,0.83889238,0.854364481,0.832121405
0.887080709,0.871265991,0.87624817,0.857014436,0.865166579,0.861847409,0.867209358,0.827767649,0.885612627,0.842789061,0.854289063,0.833510984
0.886265478,0.872555441,0.874481452,0.860741177,0.865680123,0.859398903,0.865277336,0.832948757,0.885253248,0.848229255,0.854364481,0.832987396
0.889997482,0.86647281,0.87782435,0.85334197,0.870368349,0.853249357,0.867338406,0.828242213,0.887874789,0.843592106,0.854436821,0.829941596
0.895208923,0.863437898,0.883976829,0.850092573,0.874765707,0.851426848,0.871993386,0.826694021,0.893101092,0.841337103,0.854436821,0.828947363
0.897092535,0.866149727,0.891942896,0.851997347,0.875612771,0.854731019,0.875854443,0.830934087,0.898583554,0.845890105,0.857909123,0.830056514
0.901864579,0.868239701,0.896176218,0.8525589,0.884778354,0.857902435,0.877723051,0.834280393,0.902060269,0.849908219,0.857909123,0.827327091
0.900825003,0.861097725,0.895810271,0.845731189,0.884476181,0.85433315,0.875939626,0.825932767,0.901965517,0.842569091,0.857909123,0.82567355
0.898317459,0.861443949,0.888307343,0.844821352,0.886189548,0.853030175,0.869568541,0.825913396,0.891805692,0.840865328,0.857909123,0.820215004
0.894854369,0.871707793,0.884688288,0.85456701,0.88214079,0.860974925,0.865911137,0.834929316,0.8890845,0.850337789,0.857909123,0.826554161
0.896616266,0.867380634,0.886955506,0.854409301,0.881912436,0.855872679,0.868205399,0.832992532,0.891252339,0.8478665,0.857909123,0.824519185
0.886134045,0.864173237,0.877560695,0.847662666,0.877050153,0.854454996,0.85918192,0.827567774,0.882150073,0.840490297,0.857909123,0.825250351
0.88387216,0.868168675,0.873220772,0.849938681,0.874803813,0.858843313,0.859984018,0.829180098,0.879536763,0.843108725,0.857909123,0.82750287
0.886091535,0.87423937,0.876437112,0.850428624,0.876476835,0.866812522,0.861893883,0.829914919,0.881822273,0.842614139,0.857909123,0.829862177
0.887625809,0.877610257,0.87543415,0.852538205,0.880748965,0.868327226,0.856384317,0.832155575,0.878135935,0.844668265,0.857909123,0.831718262
0.883675747,0.878606681,0.868793847,0.85094449,0.878442636,0.870088531,0.849779191,0.8287683,0.874220799,0.842365711,0.857909123,0.831542764
0.884358758,0.876136945,0.867695187,0.849005955,0.879764726,0.869517528,0.848465126,0.827613729,0.87275366,0.840931773,0.857909123,0.830899736
0.884248671,0.876368566,0.860077745,0.847818564,0.88323577,0.869668631,0.844170521,0.828847851,0.865820658,0.841481255,0.857909123,0.830676969
0.889761036,0.88042921,0.861457684,0.850607918,0.888084914,0.871620735,0.843073494,0.834223173,0.865064728,0.844224013,0.857909123,0.82962621
0.894982928,0.8770539,0.878944314,0.854915351,0.876132763,0.8587735,0.855224099,0.838430267,0.875908116,0.846267813,0.857909123,0.830689957
0.9044013,0.883650866,0.888946035,0.85852096,0.888273559,0.863685988,0.861048215,0.843655405,0.879430008,0.849365079,0.857909123,0.83003451
0.896698822,0.87977642,0.881664505,0.856608613,0.875358606,0.860640729,0.859482178,0.842576752,0.876364033,0.848306268,0.857909123,0.829814638
0.904898656,0.881338457,0.888320776,0.859608111,0.874494815,0.863112798,0.870576617,0.84718907,0.880749555,0.852941556,0.857909123,0.832208738
0.897097901,0.866990454,0.846692758,0.811930196,0.868398604,0.858239441,0.877446893,0.841083472,0.860042151,0.824523892,0.857909123,0.83034976
0.891487887,0.860172504,0.833736726,0.798800316,0.8813369,0.86712023,0.867992663,0.831979825,0.851187461,0.815575877,0.85290606,0.828447681
0.909008192,0.871299626,0.87778847,0.834573841,0.887288687,0.867550874,0.879931342,0.836798865,0.878375503,0.833933033,0.85290606,0.822469939
0.912862417,0.88138963,0.88411444,0.841581359,0.892166891,0.875910815,0.880860785,0.843488474,0.884880864,0.843394266,0.853012508,0.828383391
0.908623184,0.877093273,0.881997039,0.837870994,0.889417013,0.87356824,0.878054613,0.83701981,0.883222329,0.839111065,0.853114521,0.829024261
0.91364729,0.876706316,0.88775966,0.835592054,0.894918423,0.875346171,0.883228772,0.83545027,0.88853992,0.837984417,0.853012508,0.827565884
0.913309928,0.87640097,0.884862159,0.834860623,0.894633719,0.874511128,0.883410694,0.838082623,0.886853578,0.83879714,0.853012508,0.831423861
0.907029276,0.883380629,0.883673566,0.840927345,0.889927205,0.880232462,0.875852923,0.846348831,0.880539584,0.844342303,0.852331873,0.833891908
0.907609481,0.881487015,0.884323599,0.840226107,0.888878806,0.877576392,0.875650347,0.846598874,0.880704716,0.843695971,0.852331873,0.831793635
0.907607226,0.876839525,0.883487814,0.837531078,0.884538669,0.872111462,0.87699536,0.845476821,0.88165738,0.84279738,0.852094544,0.831387462
0.918388185,0.872791669,0.895415396,0.83631678,0.894728416,0.87077778,0.886561697,0.841169953,0.890661071,0.83897716,0.852215681,0.830154543
0.920214933,0.873220489,0.893075316,0.835873248,0.898533971,0.86694411,0.888624108,0.84414795,0.889514736,0.839539407,0.852331873,0.829612185
0.917919176,0.866223086,0.892634438,0.830811885,0.898944339,0.855481982,0.886978261,0.838446464,0.887939933,0.835730928,0.852331873,0.822374324
0.918565871,0.866662411,0.895829953,0.831494228,0.902391662,0.85456016,0.893009841,0.842825944,0.891325511,0.839229216,0.852215681,0.822864323
0.912281281,0.868926684,0.884453285,0.834384509,0.899232074,0.852105483,0.888016198,0.851512052,0.883582733,0.843946293,0.852215681,0.822522957
0.905152136,0.863237563,0.876726894,0.830816811,0.891766313,0.849303262,0.886489302,0.846103405,0.880380922,0.84026081,0.852094544,0.818511431
0.906186426,0.864558378,0.876750771,0.833101041,0.893664339,0.85176961,0.885781728,0.846529057,0.879478093,0.843453793,0.852094544,0.820665928
0.895092778,0.879890504,0.866812218,0.849186561,0.886752296,0.864971265,0.873688191,0.861260262,0.87150131,0.859197921,0.852331873,0.829919682
0.888199174,0.882171209,0.864437524,0.851923552,0.880710542,0.866035962,0.872290744,0.8694553,0.874590925,0.866257763,0.852331873,0.832158711
0.893586711,0.887349722,0.869396191,0.856365807,0.889788504,0.872096518,0.875190133,0.875403179,0.875455202,0.869761325,0.852215681,0.834451145
0.898855914,0.887546884,0.873651427,0.859809991,0.895775245,0.87029024,0.879493414,0.879521369,0.880612232,0.872740442,0.852331873,0.834616342
0.908253539,0.892181649,0.874516821,0.861717469,0.906823102,0.872457156,0.887532461,0.886149281,0.885928806,0.874931865,0.85196814,0.832358309
0.903660343,0.890722337,0.870310533,0.860039551,0.898195114,0.868538441,0.888228074,0.882010371,0.879741641,0.872885096,0.84763512,0.831409187
0.906061974,0.887165183,0.873790498,0.860474714,0.89690422,0.864391264,0.901359055,0.879375185,0.887184217,0.871658365,0.84763512,0.830155177
0.90317061,0.888748237,0.872304503,0.859305314,0.894966802,0.867337499,0.900714233,0.88299602,0.886199958,0.871602986,0.84763512,0.833362524
0.888936809,0.889206184,0.859730187,0.857618425,0.884294247,0.866292175,0.887653026,0.883537853,0.873960382,0.871811324,0.837722261,0.833014345
0.896186966,0.891170324,0.861102635,0.859149427,0.889952465,0.873197953,0.894203624,0.881394255,0.87729011,0.871033399,0.843415703,0.837472761
0.88984972,0.882810433,0.863808587,0.858617976,0.876832212,0.860891571,0.899207619,0.877489929,0.880077934,0.868591542,0.843711487,0.837184925
0.887177901,0.881837791,0.864484833,0.858228358,0.874711552,0.859902581,0.897613104,0.874544782,0.87988175,0.867944627,0.843415703,0.836400515
0.885434373,0.880304761,0.862563683,0.850573548,0.873918369,0.863088973,0.895927379,0.863331958,0.878031995,0.858481202,0.843107332,0.834697779
0.892671922,0.8784407,0.865538542,0.848437393,0.874837646,0.861358254,0.899493139,0.859436629,0.878999377,0.854629114,0.843415703,0.83199354
0.896083054,0.879243111,0.871457181,0.849935391,0.87681413,0.864533912,0.898313072,0.858536752,0.879511923,0.854458779,0.842785554,0.833380338
0.894967381,0.879151787,0.86576578,0.847155894,0.88187519,0.869405321,0.884047473,0.851875138,0.868525132,0.849555393,0.842449475,0.831560549
0.897035845,0.879227482,0.870171483,0.84836203,0.890268033,0.868819609,0.866385454,0.848991784,0.859992064,0.84849981,0.838974872,0.831016024
0.896459675,0.875270765,0.869405198,0.84444351,0.894262544,0.864548618,0.857144943,0.842198578,0.853571641,0.841838636,0.8397638,0.827324508
0.895264286,0.872832954,0.86902261,0.843225224,0.893368086,0.863781265,0.854910534,0.835190031,0.852307069,0.835882893,0.839377729,0.827104474
0.892128305,0.866604303,0.86028833,0.840100794,0.89521998,0.857117932,0.842976154,0.83004521,0.842480465,0.833992542,0.839377729,0.825331821
0.892586161,0.867704806,0.866579603,0.843257113,0.901800843,0.860494175,0.830749298,0.826467735,0.837982138,0.833124828,0.843977936,0.827863453
0.894702098,0.860740741,0.87011616,0.840383525,0.906554347,0.854711575,0.832281941,0.819072774,0.840806547,0.828182378,0.844558402,0.825322224
0.888976032,0.864047111,0.866422036,0.840725278,0.905365449,0.862761047,0.819732836,0.814834289,0.831320295,0.823481493,0.843668354,0.828252323
0.884287702,0.859971775,0.858221191,0.838286795,0.906933715,0.866844729,0.809664541,0.806582881,0.822279163,0.815880054,0.844558402,0.827578305
0.880963269,0.862360402,0.854011783,0.837601961,0.908141568,0.868175766,0.798777981,0.803279955,0.812195577,0.814968843,0.844274344,0.823448589
0.877166689,0.864868409,0.851657014,0.83857587,0.90426251,0.870677253,0.794122549,0.801020114,0.810358021,0.81384854,0.844830866,0.823448589
0.880854372,0.863338579,0.848747552,0.83710728,0.910163204,0.867223569,0.792385903,0.801259207,0.807210406,0.814449444,0.844274344,0.823419905
0.882517736,0.864175229,0.845071093,0.835361969,0.91325276,0.86816739,0.790691746,0.799950273,0.80492915,0.813930715,0.844558402,0.825344828
0.877896217,0.853881189,0.841015066,0.82494758,0.907570679,0.861382758,0.789263031,0.788571761,0.804274891,0.803132515,0.843977936,0.819899443
0.876921765,0.856788504,0.843410983,0.824564855,0.908603484,0.867672122,0.785873339,0.784767495,0.804694511,0.800074046,0.844274344,0.822565042
0.875494759,0.860382913,0.836695589,0.834424988,0.906909266,0.871760292,0.784441661,0.784282985,0.802072568,0.802595417,0.8433447,0.821811671
0.882663588,0.858302705,0.853737407,0.830864274,0.9125364,0.869963697,0.795030787,0.781258216,0.815441081,0.79990769,0.853242969,0.820338324
0.578048299,0.597813756,0.543339202,0.564112967,0.65426677,0.654937743,0.577109725,0.58252611,0.547031804,0.569225209,0.85313692,0.823068405
0.599078997,0.609685292,0.560432689,0.576547865,0.639037112,0.655444641,0.591177968,0.593099036,0.5580205,0.579459516,0.853344407,0.817375131
0.58234223,0.595022974,0.544119315,0.57104179,0.643599981,0.653420089,0.587629908,0.590570757,0.546784107,0.573358703,0.853242969,0.814278729
0.568468738,0.584449025,0.536086979,0.559654226,0.641686099,0.639738702,0.585016715,0.579608713,0.535683873,0.559110157,0.853344407,0.809585245
0.576283974,0.587679393,0.545345561,0.562128781,0.645270091,0.646229818,0.585926409,0.582811487,0.543616509,0.56078145,0.849821468,0.810467956
0.56958875,0.595738109,0.538470144,0.564260734,0.636340624,0.646957755,0.580873536,0.583524971,0.538179676,0.569319708,0.84964565,0.810448883
0.555395715,0.574850553,0.519865741,0.544888844,0.606545863,0.616567206,0.572750964,0.573792618,0.519277891,0.550724927,0.853952313,0.810448883
0.570767904,0.578846665,0.525792749,0.546354388,0.626887933,0.624741396,0.572527662,0.576638766,0.524135419,0.553507005,0.854289063,0.812088621
0.577299068,0.575457101,0.522494375,0.542928348,0.63457731,0.618655373,0.569802827,0.576157326,0.521108293,0.546033097,0.854364481,0.814073955
0.547858624,0.531951532,0.500276731,0.493748392,0.59166118,0.552964874,0.540912376,0.540089207,0.499878759,0.502791393,0.854289063,0.812096429
0.572557616,0.567416169,0.518312991,0.522837216,0.60863145,0.590940131,0.548445427,0.555534264,0.520043509,0.534879169,0.853242969,0.813910715
0.645281122,0.605171505,0.576325193,0.553899033,0.68220743,0.630984121,0.586036259,0.570603363,0.575282181,0.562498897,0.853242969,0.820347833
0.667510136,0.647816801,0.598285684,0.589930186,0.708617548,0.671861016,0.600699464,0.596582908,0.596353639,0.597430583,0.853441528,0.823365013
0.693697418,0.688165639,0.612385667,0.622322922,0.736178565,0.708963372,0.615970667,0.615806452,0.628541729,0.633248249,0.85313692,0.825805327
0.748165394,0.70425191,0.659033087,0.639804838,0.781839497,0.727460646,0.647729799,0.627978592,0.676283939,0.652368427,0.852659699,0.819757423
0.818511939,0.727914243,0.719989429,0.66296471,0.85488014,0.746900256,0.677448899,0.643345512,0.732468593,0.674315445,0.848162462,0.812326096
0.86089938,0.762082369,0.769572904,0.701731584,0.890233632,0.784620203,0.702235402,0.658694773,0.783446183,0.712372407,0.839391807,0.795268386
0.868501919,0.777884639,0.781188836,0.717719134,0.897809627,0.799783677,0.713122917,0.672883506,0.787202594,0.721637529,0.840214799,0.787798053
0.902893356,0.786921552,0.821382434,0.733878538,0.927737548,0.806815382,0.742166702,0.676389839,0.83095154,0.734436597,0.819518824,0.774531559
0.902521586,0.804259525,0.821273251,0.75130676,0.925407788,0.823286622,0.740044079,0.686701683,0.830218714,0.751878796,0.813051366,0.761639779
0.900527911,0.811858331,0.828918109,0.773448777,0.922550436,0.832018256,0.751913973,0.70822394,0.842602246,0.774424446,0.806322703,0.742575074
0.912798352,0.831811371,0.860599771,0.797007597,0.934510693,0.853347065,0.771276172,0.721512462,0.869701893,0.79678136,0.795583548,0.722667464
0.925461115,0.864013674,0.896627098,0.834439618,0.943167724,0.883059994,0.793199878,0.749940051,0.899835608,0.832908127,0.770561786,0.70462975
0.922222257,0.870481938,0.909709556,0.84861033,0.942499538,0.890080648,0.803890374,0.757303482,0.907528921,0.84362324,0.749460069,0.681907146
0.943720007,0.887363965,0.930015629,0.872592573,0.95127273,0.903646065,0.857720195,0.79496073,0.930734876,0.867884789,0.735383527,0.669146862
0.940595927,0.889078533,0.937753457,0.876057439,0.949042824,0.903957588,0.854632355,0.794266749,0.935206103,0.873088136,0.713590431,0.667294218
0.946138579,0.901683659,0.946148771,0.892161364,0.952452432,0.913194688,0.870297836,0.808529284,0.941726481,0.888879411,0.690112896,0.647757889
0.963760987,0.901036419,0.965059387,0.899066523,0.963721422,0.910885707,0.915484429,0.830080076,0.964859971,0.896390333,0.684469631,0.648257956
